Date created,Offer SKU,Type,Quantity,Amount
02/01/2025 - 17:20:34,0004931000,Order amount refund,1,-70.54
02/01/2025 - 17:21:05,0005326600,Order amount,1,35.99
02/01/2025 - 17:21:55,0001840604,Order amount,1,75.59
02/01/2025 - 17:21:55,0001440904,Order amount,1,88.60
02/01/2025 - 17:22:43,0005288900,Order amount,1,11.99
02/01/2025 - 17:23:12,0003521103,Order amount refund,1,-32.63
02/01/2025 - 17:28:47,0005296800,Order amount,1,31.19
02/01/2025 - 17:29:20,0005292100,Order amount,1,35.99
02/01/2025 - 17:29:20,0005292200,Order amount,1,35.99
02/01/2025 - 17:33:26,0004932900,Order amount refund,1,-26.99
02/01/2025 - 17:35:31,0004934000,Order amount refund,1,-37.39
02/01/2025 - 17:37:12,0005170100,Order amount,1,35.99
02/01/2025 - 17:38:02,0005292200,Order amount refund,1,-35.99
02/01/2025 - 17:41:04,0005203900,Order amount refund,1,-27.19
02/01/2025 - 17:41:04,0005206100,Order amount refund,1,-27.19
02/01/2025 - 17:43:08,0005389002,Order amount,1,143.20
02/01/2025 - 17:43:27,0005384600,Order amount,1,29.99
02/01/2025 - 17:43:29,0004148700,Order amount,1,58.39
02/01/2025 - 17:43:29,0005295400,Order amount,1,61.59
02/01/2025 - 17:45:10,0004471000,Order amount refund,1,-93.59
02/01/2025 - 17:53:19,0005292500,Order amount,1,31.19
02/01/2025 - 17:53:49,0004928900,Order amount,1,57.59
02/01/2025 - 17:56:34,0004129600,Order amount refund,1,-55.99
02/01/2025 - 17:57:21,0004304806,Order amount,1,148.59
02/01/2025 - 17:59:14,0000391506,Order amount,1,129.04
02/01/2025 - 18:01:08,0003203706,Order amount,1,98.44
02/01/2025 - 18:04:40,0004507700,Order amount,1,29.99
02/01/2025 - 18:06:11,0004525200,Order amount,1,27.19
02/01/2025 - 18:16:18,0004804100,Order amount,1,39.99
02/01/2025 - 18:16:31,0004926100,Order amount,1,49.59
02/01/2025 - 18:17:39,0001903700,Order amount,1,23.99
02/01/2025 - 18:17:54,0005331704,Order amount,1,139.20
02/01/2025 - 18:20:06,0004927700,Order amount,1,55.99
02/01/2025 - 18:22:36,0005288900,Order amount,1,10.79
02/01/2025 - 18:23:04,0004596200,Order amount,1,32.00
02/01/2025 - 18:24:39,0004508400,Order amount,1,29.99
02/01/2025 - 18:25:38,0005252202,Order amount,1,178.34
02/01/2025 - 18:25:38,0001863402,Order amount,1,89.60
02/01/2025 - 18:27:18,0004929300,Order amount,1,58.39
02/01/2025 - 18:27:30,0004931100,Order amount,1,35.99
02/01/2025 - 18:27:41,0005288800,Order amount,1,11.99
02/01/2025 - 18:27:41,0005288900,Order amount,1,11.99
02/01/2025 - 18:29:10,0001863404,Order amount,1,89.60
02/01/2025 - 18:30:00,0003749700,Order amount,1,35.99
02/01/2025 - 18:33:57,0005385000,Order amount,1,29.99
02/01/2025 - 18:35:24,0005389005,Order amount,1,128.88
02/01/2025 - 18:35:56,0005257003,Order amount,1,198.74
02/01/2025 - 18:37:50,0004555300,Order amount,1,31.19
02/01/2025 - 18:39:49,0001863405,Order amount,1,80.64
02/01/2025 - 18:42:30,0005203500,Order amount,1,27.19
02/01/2025 - 18:45:24,0005309400,Order amount,1,39.99
02/01/2025 - 18:52:48,0005310300,Order amount,1,26.99
02/01/2025 - 18:55:15,0005293000,Order amount,1,31.19
02/01/2025 - 18:58:12,0004148500,Order amount,1,40.31
02/01/2025 - 19:00:22,0004929400,Order amount,1,58.39
02/01/2025 - 19:01:45,0005297100,Order amount,1,31.19
02/01/2025 - 19:02:21,0004929600,Order amount,1,58.39
02/01/2025 - 19:02:21,0004523700,Order amount,1,31.99
02/01/2025 - 19:03:44,0004678705,Order amount,1,117.74
02/01/2025 - 19:03:53,0004524700,Order amount,1,27.19
02/01/2025 - 19:11:30,0004927900,Order amount,1,55.99
02/01/2025 - 19:11:30,0005289900,Order amount,1,11.99
02/01/2025 - 19:18:16,0004930800,Order amount,1,66.39
02/01/2025 - 19:20:24,0005384300,Order amount,1,29.99
02/01/2025 - 19:20:24,0005384200,Order amount,1,29.99
02/01/2025 - 19:20:31,0004927900,Order amount,1,55.99
02/01/2025 - 19:22:05,0001863406,Order amount,1,89.60
02/01/2025 - 19:32:10,0005295800,Order amount,1,61.59
02/01/2025 - 19:32:34,0005194904,Order amount,1,99.99
02/01/2025 - 19:34:17,0005202600,Order amount,1,27.19
02/01/2025 - 19:51:18,0005295400,Order amount,1,61.59
02/01/2025 - 19:59:50,0004933100,Order amount,1,26.99
02/01/2025 - 20:04:09,0005292600,Order amount,1,31.19
02/01/2025 - 20:12:01,0004927400,Order amount,1,35.99
02/01/2025 - 20:12:38,0001840604,Order amount,1,83.99
02/01/2025 - 20:25:15,0004933000,Order amount,1,26.99
02/01/2025 - 20:31:57,0005153912,Order amount,1,55.99
02/01/2025 - 20:33:57,0004989000,Order amount,1,49.99
02/01/2025 - 20:36:17,0005384600,Order amount,1,29.99
02/01/2025 - 20:38:16,0005384800,Order amount,1,29.99
02/01/2025 - 20:39:35,0005292500,Order amount,1,31.19
02/01/2025 - 20:45:13,0004929200,Order amount,1,57.59
02/01/2025 - 20:45:32,0005204400,Order amount,1,27.19
02/01/2025 - 20:49:44,0004933800,Order amount,1,26.99
02/01/2025 - 20:50:49,0005206100,Order amount,1,27.19
02/01/2025 - 20:57:41,0004932300,Order amount,1,49.99
02/01/2025 - 20:57:41,0004555500,Order amount,1,31.19
02/01/2025 - 20:58:26,0004036300,Order amount,1,24.79
02/01/2025 - 21:00:32,0005384800,Order amount,1,29.99
02/01/2025 - 21:00:32,0005292300,Order amount,1,35.99
02/01/2025 - 21:00:33,0001883804,Order amount,1,83.99
02/01/2025 - 21:01:52,0001844203,Order amount,1,98.44
02/01/2025 - 21:11:13,0004786700,Order amount,1,27.19
02/01/2025 - 21:12:43,0005383700,Order amount,1,29.99
02/01/2025 - 21:12:46,0005050800,Order amount,1,22.39
02/01/2025 - 21:15:05,0005310300,Order amount,1,26.99
02/01/2025 - 21:17:40,0005292500,Order amount,1,31.19
02/01/2025 - 21:18:45,0005269900,Order amount,1,49.99
02/01/2025 - 21:23:44,0005204400,Order amount,1,27.19
02/01/2025 - 21:30:26,0005269600,Order amount,1,49.99
02/01/2025 - 21:31:23,0005310300,Order amount,2,53.98
02/01/2025 - 21:35:28,0005297400,Order amount,1,31.19
02/01/2025 - 21:39:41,0004934000,Order amount,1,31.67
02/01/2025 - 21:42:38,0001604202,Order amount,1,119.69
02/01/2025 - 21:47:59,0004148900,Order amount,1,58.39
02/01/2025 - 21:54:02,0004283200,Order amount,1,50.39
02/01/2025 - 21:54:23,0004928900,Order amount,1,57.59
02/01/2025 - 21:56:23,0005295400,Order amount,1,61.59
02/01/2025 - 21:56:47,0004804000,Order amount,1,31.19
02/01/2025 - 21:57:58,0005384600,Order amount,1,29.99
02/01/2025 - 21:59:02,0004507600,Order amount,1,29.99
02/01/2025 - 22:06:00,0000072600,Order amount,1,32.93
02/01/2025 - 22:09:16,0005205000,Order amount,1,27.19
02/01/2025 - 22:12:02,0005293300,Order amount,1,31.19
02/01/2025 - 22:12:02,0004524700,Order amount,1,27.19
02/01/2025 - 22:13:03,0005295300,Order amount,1,70.39
02/01/2025 - 22:15:14,0005310300,Order amount,1,26.99
02/01/2025 - 22:15:27,0005203500,Order amount,1,24.47
02/01/2025 - 22:17:29,0005293400,Order amount,1,31.19
02/01/2025 - 22:17:30,0004929400,Order amount,1,58.39
02/01/2025 - 22:18:37,0005292600,Order amount,1,28.07
02/01/2025 - 22:21:54,0005292200,Order amount,1,32.39
02/01/2025 - 22:30:05,0003856400,Order amount,1,58.39
02/01/2025 - 22:31:07,0005384900,Order amount,1,29.99
02/01/2025 - 22:33:34,0004529000,Order amount,1,38.39
02/01/2025 - 22:40:12,0004793302,Order amount,1,25.91
02/01/2025 - 22:52:19,0004804100,Order amount,2,79.98
02/01/2025 - 22:59:40,0005310300,Order amount,1,26.99
02/01/2025 - 22:59:59,0004929100,Order amount,1,57.59
02/01/2025 - 23:08:31,0004793302,Order amount,1,28.79
02/01/2025 - 23:11:03,0004286500,Order amount,1,24.79
02/01/2025 - 23:22:21,0005384300,Order amount,1,26.99
02/01/2025 - 23:24:04,0005295400,Order amount,1,55.43
02/01/2025 - 23:24:18,0004934400,Order amount,1,35.19
02/01/2025 - 23:42:51,0004932300,Order amount,1,49.99
02/01/2025 - 23:43:34,0005293700,Order amount,1,70.39
02/01/2025 - 23:43:34,0003851100,Order amount,1,56.00
02/01/2025 - 23:47:23,0001362204,Order amount,1,139.20
03/01/2025 - 00:01:13,0004931700,Order amount,1,51.19
03/01/2025 - 00:08:56,0001023700,Order amount,1,23.99
03/01/2025 - 00:33:02,0005326500,Order amount,1,39.99
03/01/2025 - 00:46:26,0005204400,Order amount,1,27.19
03/01/2025 - 00:48:38,0004871400,Order amount,1,34.99
03/01/2025 - 00:58:04,0004928500,Order amount,1,49.59
03/01/2025 - 00:58:04,0005297100,Order amount,1,31.19
03/01/2025 - 01:32:27,0005292600,Order amount,1,31.19
03/01/2025 - 02:24:49,0004928500,Order amount,1,49.59
03/01/2025 - 03:07:03,0004509100,Order amount,1,29.99
03/01/2025 - 04:19:15,0005213902,Order amount,1,138.39
03/01/2025 - 04:22:01,0004673700,Order amount,1,19.19
03/01/2025 - 05:18:23,0004786700,Order amount,1,27.19
03/01/2025 - 06:16:42,0005384600,Order amount,1,29.99
03/01/2025 - 06:34:59,0005385000,Order amount,1,29.99
03/01/2025 - 06:58:20,0004524700,Order amount,1,27.19
03/01/2025 - 07:16:22,0005285900,Order amount,1,47.19
03/01/2025 - 07:32:30,0005270300,Order amount,1,49.99
03/01/2025 - 07:49:40,0004927500,Order amount,1,50.39
03/01/2025 - 07:59:54,0005292600,Order amount,1,31.19
03/01/2025 - 08:12:21,0005384600,Order amount,1,29.99
03/01/2025 - 08:22:04,0005384600,Order amount,1,29.99
03/01/2025 - 08:27:50,0005317002,Order amount,1,106.00
03/01/2025 - 08:30:19,0004931700,Order amount,1,51.19
03/01/2025 - 08:31:37,0005269500,Order amount,1,49.99
03/01/2025 - 08:38:18,0005205800,Order amount,1,27.19
03/01/2025 - 08:38:54,0005194904,Order amount,1,99.99
03/01/2025 - 08:44:00,0005293000,Order amount,1,31.19
03/01/2025 - 08:50:42,0003544100,Order amount,1,27.19
03/01/2025 - 08:56:00,0004929000,Order amount,1,57.59
03/01/2025 - 09:01:02,0005292100,Order amount,1,35.99
03/01/2025 - 09:06:34,0003544100,Order amount,1,27.19
03/01/2025 - 09:14:10,0004129400,Order amount,1,59.99
03/01/2025 - 09:14:10,0003857300,Order amount,1,58.39
03/01/2025 - 09:14:10,0005295000,Order amount,1,70.39
03/01/2025 - 09:14:28,0005270100,Order amount,1,49.99
03/01/2025 - 09:30:38,0005269800,Order amount,1,49.99
03/01/2025 - 09:45:32,0005203500,Order amount,1,27.19
03/01/2025 - 09:45:32,0005310300,Order amount,1,26.99
03/01/2025 - 09:45:32,0005204400,Order amount,1,27.19
03/01/2025 - 09:45:32,0004927900,Order amount,1,55.99
03/01/2025 - 09:45:32,0005202600,Order amount,1,27.19
03/01/2025 - 09:45:32,0005292100,Order amount,1,35.99
03/01/2025 - 09:46:02,0005383700,Order amount,1,29.99
03/01/2025 - 09:50:07,0005385000,Order amount,1,29.99
03/01/2025 - 09:52:14,0005384600,Order amount,1,29.99
03/01/2025 - 09:59:15,0005312500,Order amount,1,33.59
03/01/2025 - 10:03:57,0005310300,Order amount,1,26.99
03/01/2025 - 10:11:35,0005384900,Order amount,1,29.99
03/01/2025 - 10:12:00,0005374906,Order amount,1,143.28
03/01/2025 - 10:14:04,0005308800,Order amount refund,1,-39.99
03/01/2025 - 10:16:33,0005194905,Order amount,1,99.99
03/01/2025 - 10:38:22,0004926100,Order amount,1,49.59
03/01/2025 - 10:39:38,0004791502,Order amount refund,1,-25.91
03/01/2025 - 10:41:32,0005310300,Order amount,1,24.29
03/01/2025 - 10:46:17,0005202700,Order amount refund,1,-27.19
03/01/2025 - 10:48:39,0005292400,Order amount refund,1,-29.83
03/01/2025 - 10:51:10,0005309300,Order amount refund,1,-42.49
03/01/2025 - 10:54:05,0004953411,Order amount,1,203.20
03/01/2025 - 10:54:07,0005291900,Order amount refund,1,-31.19
03/01/2025 - 10:55:56,0004930200,Order amount refund,1,-38.24
03/01/2025 - 10:57:56,0004508300,Order amount refund,1,-35.99
03/01/2025 - 10:59:37,0005292100,Order amount,1,32.39
03/01/2025 - 11:03:16,0003886004,Order amount,1,98.44
03/01/2025 - 11:04:41,0005346900,Order amount,1,49.59
03/01/2025 - 11:10:03,0005291900,Order amount refund,1,-31.19
03/01/2025 - 11:10:22,0004925400,Order amount,1,44.63
03/01/2025 - 11:12:29,0005350600,Order amount refund,1,-30.39
03/01/2025 - 11:13:19,0005308800,Order amount,1,39.99
03/01/2025 - 11:15:20,0005308700,Order amount refund,1,-39.99
03/01/2025 - 11:25:10,0004931100,Order amount refund,1,-39.99
03/01/2025 - 11:27:49,0005292400,Order amount refund,1,-33.14
03/01/2025 - 11:30:03,0005269900,Order amount,1,49.99
03/01/2025 - 11:33:58,0005384600,Order amount,1,29.99
03/01/2025 - 11:38:07,0005362310,Order amount refund,1,-50.99
03/01/2025 - 11:38:07,0005362314,Order amount refund,1,-50.99
03/01/2025 - 11:41:35,0004927700,Order amount,1,55.99
03/01/2025 - 11:42:18,0005296700,Order amount refund,1,-61.59
03/01/2025 - 11:42:18,0005055200,Order amount refund,1,-79.99
03/01/2025 - 11:42:21,0005203900,Order amount,1,27.19
03/01/2025 - 11:45:37,0004114000,Order amount refund,1,-70.39
03/01/2025 - 11:46:08,0005384600,Order amount,1,29.99
03/01/2025 - 11:47:35,0005326800,Order amount refund,1,-56.09
03/01/2025 - 11:47:47,0005068100,Order amount,1,40.31
03/01/2025 - 11:48:56,0004805700,Order amount,1,23.99
03/01/2025 - 11:50:31,0005055200,Order amount refund,1,-84.99
03/01/2025 - 11:52:23,0005203500,Order amount,1,27.19
03/01/2025 - 11:54:56,0005296600,Order amount refund,1,-61.59
03/01/2025 - 11:54:56,0004129800,Order amount refund,1,-55.99
03/01/2025 - 11:56:55,0005292600,Order amount,1,31.19
03/01/2025 - 12:02:21,0005308700,Order amount,1,39.99
03/01/2025 - 12:02:21,0005384100,Order amount,1,29.99
03/01/2025 - 12:02:21,0005296800,Order amount,1,31.19
03/01/2025 - 12:02:21,0005326000,Order amount,1,39.99
03/01/2025 - 12:02:21,0005383300,Order amount,1,39.99
03/01/2025 - 12:05:12,0005296700,Order amount refund,1,-61.59
03/01/2025 - 12:05:43,0001606604,Order amount,1,119.69
03/01/2025 - 12:08:06,0005203500,Order amount,1,27.19
03/01/2025 - 12:08:58,0004930800,Order amount refund,1,-66.39
03/01/2025 - 12:09:09,0004467505,Order amount,1,59.99
03/01/2025 - 12:11:48,0005309500,Order amount refund,1,-39.94
03/01/2025 - 12:12:47,0000774905,Order amount,1,1116.00
03/01/2025 - 12:12:47,0000773705,Order amount,1,1116.00
03/01/2025 - 12:14:08,0004927000,Order amount refund,1,-35.99
03/01/2025 - 12:15:14,0005311300,Order amount,1,33.59
03/01/2025 - 12:15:40,0005204400,Order amount,1,27.19
03/01/2025 - 12:16:43,0004508300,Order amount refund,1,-35.99
03/01/2025 - 12:17:13,0004508100,Order amount,1,35.99
03/01/2025 - 12:17:25,0004804100,Order amount,1,39.99
03/01/2025 - 12:19:56,0005293300,Order amount refund,1,-28.07
03/01/2025 - 12:22:26,0004930200,Order amount,1,35.99
03/01/2025 - 12:27:11,0001844205,Order amount,1,98.44
03/01/2025 - 12:29:17,0000768907,Order amount,1,815.99
03/01/2025 - 12:34:38,0004791502,Order amount,1,28.79
03/01/2025 - 12:41:04,0004930600,Order amount refund,1,-38.24
03/01/2025 - 12:41:04,0004930400,Order amount refund,1,-38.24
03/01/2025 - 12:41:35,0004933000,Order amount,1,24.29
03/01/2025 - 12:41:38,0004925400,Order amount,1,49.59
03/01/2025 - 12:44:26,0005292400,Order amount refund,1,-31.19
03/01/2025 - 12:44:26,0005203500,Order amount refund,1,-27.19
03/01/2025 - 12:47:33,0004379500,Order amount,1,19.19
03/01/2025 - 12:48:22,0004194300,Order amount,1,45.59
03/01/2025 - 12:52:58,0004933000,Order amount,1,26.99
03/01/2025 - 12:57:19,0004555300,Order amount refund,1,-33.14
03/01/2025 - 13:01:28,0004525600,Order amount refund,1,-21.41
03/01/2025 - 13:02:32,0001604204,Order amount,1,119.69
03/01/2025 - 13:04:16,0001023600,Order amount refund,1,-21.59
03/01/2025 - 13:07:12,0004471500,Order amount refund,1,-93.59
03/01/2025 - 13:08:22,0005292100,Order amount,1,35.99
03/01/2025 - 13:13:19,0005293300,Order amount,1,31.19
03/01/2025 - 13:13:49,0003743700,Order amount,1,53.59
03/01/2025 - 13:14:35,0005179105,Order amount,1,129.60
03/01/2025 - 13:15:41,0005346900,Order amount refund,1,-49.59
03/01/2025 - 13:15:59,0004933000,Order amount,1,26.99
03/01/2025 - 13:20:26,0004890503,Order amount refund,1,-115.59
03/01/2025 - 13:28:49,0005310300,Order amount,1,26.99
03/01/2025 - 13:29:28,0005203500,Order amount,1,27.19
03/01/2025 - 13:29:28,0005204200,Order amount,1,27.19
03/01/2025 - 13:30:20,0001366405,Order amount,1,149.60
03/01/2025 - 13:34:03,0004525300,Order amount,1,22.39
03/01/2025 - 13:38:03,0005203500,Order amount,1,27.19
03/01/2025 - 13:41:46,0005203600,Order amount,1,27.19
03/01/2025 - 13:41:46,0005203500,Order amount,1,27.19
03/01/2025 - 13:48:10,0004936005,Order amount refund,1,-147.90
03/01/2025 - 13:50:58,0004928300,Order amount,1,49.59
03/01/2025 - 13:51:30,0004933000,Order amount,1,26.99
03/01/2025 - 13:52:54,0004936004,Order amount refund,1,-147.90
03/01/2025 - 13:53:29,0005292900,Order amount,1,31.19
03/01/2025 - 13:55:38,0005293100,Order amount,1,31.19
03/01/2025 - 13:56:12,0005194904,Order amount refund,1,-99.20
03/01/2025 - 13:56:55,0003857500,Order amount,1,37.59
03/01/2025 - 13:57:04,0004129400,Order amount,1,74.99
03/01/2025 - 13:58:10,0003888404,Order amount refund,1,-99.20
03/01/2025 - 14:00:03,0005297803,Order amount refund,1,-99.20
03/01/2025 - 14:00:27,0004804100,Order amount,1,39.99
03/01/2025 - 14:02:04,0001366405,Order amount refund,1,-149.60
03/01/2025 - 14:03:23,0004928900,Order amount,1,57.59
03/01/2025 - 14:05:15,0004597100,Order amount,1,64.00
03/01/2025 - 14:07:42,0004936008,Order amount refund,1,-164.90
03/01/2025 - 14:08:12,0005269900,Order amount,1,49.99
03/01/2025 - 14:11:09,0005288800,Order amount,1,11.99
03/01/2025 - 14:20:52,0004793302,Order amount,1,28.79
03/01/2025 - 14:24:15,0005290600,Order amount,1,11.99
03/01/2025 - 14:29:55,0005295100,Order amount,1,63.35
03/01/2025 - 14:31:23,0004374300,Order amount,1,27.99
03/01/2025 - 14:35:06,0005292400,Order amount,1,31.19
03/01/2025 - 14:35:06,0004928900,Order amount,1,57.59
03/01/2025 - 14:35:29,0005384700,Order amount,1,29.99
03/01/2025 - 14:37:05,0005292100,Order amount,1,35.99
03/01/2025 - 14:37:05,0005292200,Order amount,1,35.99
03/01/2025 - 14:39:32,0004932900,Order amount,1,26.99
03/01/2025 - 14:39:53,0003525802,Order amount,1,38.39
03/01/2025 - 14:41:07,0004931800,Order amount,1,51.19
03/01/2025 - 14:45:51,0005384100,Order amount,1,29.99
03/01/2025 - 14:48:19,0003521103,Order amount,1,34.55
03/01/2025 - 14:48:19,0003525801,Order amount,1,34.55
03/01/2025 - 14:52:10,0005216305,Order amount refund,1,-139.20
03/01/2025 - 14:54:04,0004717104,Order amount refund,1,-94.49
03/01/2025 - 14:55:58,0004822303,Order amount refund,1,-143.05
03/01/2025 - 14:56:08,0004861305,Order amount,1,148.59
03/01/2025 - 14:56:08,0001437305,Order amount,1,129.04
03/01/2025 - 14:56:08,0001437304,Order amount,1,129.04
03/01/2025 - 14:57:09,0005326300,Order amount,1,39.99
03/01/2025 - 14:59:52,0005309500,Order amount,1,39.99
03/01/2025 - 15:01:08,0005176406,Order amount refund,1,-148.59
03/01/2025 - 15:03:08,0005194905,Order amount refund,1,-99.02
03/01/2025 - 15:04:52,0004559600,Order amount,1,39.99
03/01/2025 - 15:05:02,0001844207,Order amount refund,1,-114.59
03/01/2025 - 15:05:02,0005253407,Order amount refund,1,-194.49
03/01/2025 - 15:05:02,0001460107,Order amount refund,1,-138.39
03/01/2025 - 15:05:02,0005246607,Order amount refund,1,-185.14
03/01/2025 - 15:07:38,0005297804,Order amount refund,1,-106.24
03/01/2025 - 15:09:39,0004973804,Order amount refund,1,-190.40
03/01/2025 - 15:10:53,0005254605,Order amount,1,198.74
03/01/2025 - 15:15:25,0001604205,Order amount refund,1,-95.99
03/01/2025 - 15:19:07,0004679902,Order amount refund,1,-95.20
03/01/2025 - 15:20:46,0005385000,Order amount,1,29.99
03/01/2025 - 15:20:46,0005384600,Order amount,1,29.99
03/01/2025 - 15:20:58,0004151200,Order amount,1,58.39
03/01/2025 - 15:21:26,0005299009,Order amount refund,1,-133.02
03/01/2025 - 15:23:28,0005194907,Order amount refund,1,-103.68
03/01/2025 - 15:25:30,0005194902,Order amount refund,1,-89.28
03/01/2025 - 15:26:36,0005288800,Order amount,1,11.99
03/01/2025 - 15:29:09,0004813602,Order amount refund,1,-119.20
03/01/2025 - 15:30:28,0004932300,Order amount,1,44.99
03/01/2025 - 15:31:30,0005292500,Order amount,1,31.19
03/01/2025 - 15:35:13,0001460105,Order amount refund,1,-174.00
03/01/2025 - 15:35:44,0003923001,Order amount,1,38.39
03/01/2025 - 15:37:55,0005180603,Order amount refund,1,-129.60
03/01/2025 - 15:37:55,0005354003,Order amount refund,1,-129.60
03/01/2025 - 15:37:55,0004984903,Order amount refund,1,-179.20
03/01/2025 - 15:39:04,0005292700,Order amount,1,31.19
03/01/2025 - 15:40:22,0001841803,Order amount refund,1,-105.40
03/01/2025 - 15:40:33,0004933300,Order amount,1,26.99
03/01/2025 - 15:41:15,0005169900,Order amount,1,35.99
03/01/2025 - 15:42:17,0002911007,Order amount refund,1,-107.95
03/01/2025 - 15:46:44,0004976203,Order amount refund,1,-138.39
03/01/2025 - 15:48:45,0004813604,Order amount refund,1,-107.28
03/01/2025 - 15:48:45,0004806304,Order amount refund,1,-76.32
03/01/2025 - 15:49:40,0005308800,Order amount,1,39.99
03/01/2025 - 15:49:43,0003709403,Order amount refund,1,-85.60
03/01/2025 - 15:51:27,0005202700,Order amount,1,27.19
03/01/2025 - 15:51:39,0005202700,Order amount,1,27.19
03/01/2025 - 15:51:51,0001863405,Order amount refund,1,-99.20
03/01/2025 - 15:53:14,0005257003,Order amount,1,195.61
03/01/2025 - 15:53:14,0005255802,Order amount,1,195.61
03/01/2025 - 15:53:18,0005304202,Order amount,1,135.20
03/01/2025 - 15:53:56,0005194901,Order amount refund,1,-99.02
03/01/2025 - 15:53:56,0005297802,Order amount refund,1,-99.02
